year,imdb,title,clean_test,budget_2013$,binary_PASS,domgross_2013$,genres,prod_comps,overview,perc_women_producers,perc_women_directors
2006,tt0450259,blood diamond,notalk,115579635,0,66317186.0,"['Drama', 'Thriller', 'Action']","['Virtual Studios', 'Spring Creek Productions', 'Bedford Falls Productions', 'Initial Entertainment Group', 'Lonely Film Productions GmbH & Co. KG.', 'Warner Bros. Pictures', 'Liberty Pictures']",an exmercenary turned smuggler a mende fisherman amid the explosive civil war overtaking 1999 sierra leone these men join for two desperate missions recovering a rare pink diamond of immense value and rescuing the fishermans son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide,0.2222222222222222,0.0
2006,tt0479647,bon cop bad cop,notalk,9246371,0,14645442.0,"['Action', 'Comedy', 'Crime']","['Park Ex Pictures', 'Sortie 22']",when the body of the executive of hockey benoit brisset is found on the billboard of the border of quebec and ontario the jurisdiction of the crime is shared between the two police forces and detectives david bouchard from montreal and martin ward from toronto are assigned to work together with totally different styles attitudes and languages,0.0,0.0
2006,tt0443453,borat cultural learnings of america for make benefit glorious nation of kazakhstan,notalk,20804334,0,148526717.0,['Comedy'],"['20th Century Fox', 'Everyman Pictures', 'Dune Entertainment', 'Four by Two Films', 'Major Studio Partners', 'One America']",kazakh journalist borat sagdiyev travels to america to make a documentary as he zigzags across the nation borat meets real people in real situations with hysterical consequences his backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in american culture,0.0,0.0
2006,tt0470705,bug,ok,4623185,1,8098328.0,"['Drama', 'Horror', 'Thriller']","['LIFT Productions', 'DMK Mediafonds International', 'Inferno Distribution']",in oklahoma agnes a lonely waitress living in an isolated and dilapidated roadside motel meets peter a quiet and mysterious man with whom she establishes a peculiar relationship,0.1666666666666666,0.0
2006,tt0317219,cars,notalk,80905744,0,282110219.0,"['Animation', 'Adventure', 'Comedy', 'Family']","['Pixar', 'Walt Disney Pictures']",lightning mcqueen a hotshot rookie race car driven to succeed discovers that life is about the journey not the finish line when he finds himself unexpectedly detoured in the sleepy route 66 town of radiator springs on route across the country to the big piston cup championship in california to compete against two seasoned pros mcqueen gets to know the towns offbeat characters,1.0,0.0
2006,tt0381061,casino royale,notalk,117891227,0,193439856.0,"['Adventure', 'Action', 'Thriller']","['Eon Productions', 'Stillking Films', 'Columbia Pictures', 'Studio Babelsberg', 'Danjaq', 'Casino Royale Productions', 'Government of the Commonwealth of the Bahamas', 'Metro-Goldwyn-Mayer']",le chiffre a banker to the worlds terrorists is scheduled to participate in a highstakes poker game in montenegro where he intends to use his winnings to establish his financial grip on the terrorist market m sends bond—on his maiden mission as a 00 agent—to attend this game and prevent le chiffre from winning with the help of vesper lynd and felix leiter bond enters the most important poker game in his already dangerous career,0.5,0.0
2006,tt0206634,children of men,ok,87840522,1,41091314.0,"['Drama', 'Action', 'Thriller', 'Science Fiction']","['Universal Pictures', 'Strike Entertainment', 'Hit & Run Productions']",in 2027 in a chaotic world in which humans can no longer procreate a former activist agrees to help transport a miraculously pregnant woman to a sanctuary at sea where her childs birth may help scientists save the future of humankind,0.0,0.0
2006,tt0424345,clerks ii,dubious,5778982,0,27910249.0,['Comedy'],"['View Askew Productions', 'The Weinstein Company']",a calamity at dante and randalls shops sends them looking for new horizons  but they ultimately settle at moobys a fictional disneymcdonaldsstyle fastfood empire,0.0,0.0
2006,tt0479884,crank,nowomen,13869556,0,32175530.0,"['Action', 'Thriller', 'Crime']","['Lions Gate Films', 'Lakeshore Entertainment', 'RadicalMedia', 'GreeneStreet Films', 'Lionsgate']",chev chelios a hit man wanting to go straight lets his latest target slip away then he awakes the next morning to a phone call that informs him he has been poisoned and has only an hour to live unless he keeps adrenaline coursing through his body while he searches for an antidote,0.0,0.0
2006,tt0405094,das leben der anderen,nowomen,2311593,0,13042765.0,"['Drama', 'Thriller']","['Creado Film', 'Wiedemann & Berg Film', 'ARD', 'Sony Pictures Classics', 'ARTE', 'Buena Vista International (Germany) GmbH', 'Beta Cinema']",in 1984 east berlin an agent of the secret police conducting surveillance on a writer and his lover finds himself becoming increasingly absorbed by their lives,0.0,0.0
2006,tt0398913,doa dead or alive,ok,34673890,1,555145.0,"['Adventure', 'Action', 'Thriller']","['Dimension Films', 'Impact Pictures', 'Mindfire Entertainment', 'Team Ninja', 'VIP 4 Medienfonds', 'Tecmo', 'Bernd Eichinger Productions', 'Constantin Film', 'Summit Entertainment']",four beautiful rivals at an invitationonly martialarts tournament join forces against a sinister threat princess kasumi is an aristocratic warrior trained by martialarts masters tina armstrong is a wrestling superstar helena douglas is an athlete with a tragic past christie allen earns her keep as a thief and an assassinforhire,0.0,0.0
2006,tt0457430,el laberinto del fauno pans labyrinth,ok,18492742,1,43497951.0,"['Fantasy', 'Drama', 'War']","['Estudios Picasso', 'Esperanto Filmoj', 'Tequila Gang', 'Telecinco Cinema']",living with her tyrannical stepfather in a new home with her pregnant mother 10yearold ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny if she wishes to return to her real father ofelia must complete three terrifying tasks,0.4,0.0
2006,tt0449010,eragon,notalk,115579635,0,86719588.0,"['Fantasy', 'Action', 'Adventure', 'Family']","['Fox 2000 Pictures', 'Davis Entertainment', 'Dune Entertainment', 'Major Studio Partners', 'Mid Atlantic Films', '20th Century Fox', 'Ingenious Media']",in his homeland of alagaesia a farm boy happens upon a dragons egg  a discovery that leads him on a predestined journey where he realized hes the one person who can defend his home against an evil king,0.0,0.0
2006,tt0457572,fido,men,9246371,0,344554.0,"['Horror', 'Comedy', 'Romance', 'Drama']","['Lions Gate Films', 'Astral Media', 'Anagram Pictures']",timmy robinsons best friend in the whole wide world is a sixfoot tall rotting zombie named fido but when fido eats the nextdoor neighbor mom and dad hit the roof and timmy has to go to the ends of the earth to keep fido a part of the family a boyandhisdog movie for grown ups fido will rip your heart out,0.5,0.0
2006,tt0414982,final destination 3,ok,28894909,1,62526330.0,"['Horror', 'Mystery']","['New Line Cinema', 'Zide-Perry Productions', 'Kumar Mobiliengesellschaft mbH & Co. Projekt Nr. 1 KG', 'Hard Eight Pictures', 'Matinee Pictures', 'Practical Pictures']",a students premonition of a deadly rollercoaster ride saves her life and a lucky few but not from death itself – which seeks out those who escaped their fate,0.0,0.0
2006,tt0424095,flushed away,nowomen,172213656,0,74740347.0,"['Adventure', 'Animation', 'Comedy', 'Family']","['DreamWorks Animation', 'Aardman', 'Paramount']",london highsociety mouse roddy is flushed down the toilet by sid a common sewer rat hang on for a madcap adventure deep in the sewer bowels of ratropolis where roddy meets the resourceful rita the rodenthating toad and his faithful thugs spike and whitey,0.0,0.0
2006,tt0470765,for your consideration,ok,13869556,1,6414581.0,['Comedy'],['Shangri-La Entertainment'],the possibility of oscar gold holds the cast and crew of an independent film in its grip after the performance of its virtually unknown veteran star generates awards buzz,1.0,0.0
2006,tt0436331,friends with money,ok,7512676,1,15451191.0,"['Comedy', 'Drama', 'Romance']",['Sony Pictures'],after she quits her lucrative job olivia finds herself unsure about her future and her relationships with her successful and wealthy friends,0.0,1.0
2006,tt0438097,ice age the meltdown,notalk,86684726,0,225762418.0,"['Animation', 'Family', 'Comedy', 'Adventure']","['20th Century Fox Animation', 'Blue Sky Studios', '20th Century Fox']",diego manny and sid return in this sequel to the hit animated movie ice age this time around the deep freeze is over and the icecovered earth is starting to melt which will destroy the trios cherished valley the impending disaster prompts them to reunite and warn all the other beasts about the desperate situation,1.0,0.0
2006,tt0417225,idlewild,ok,17336945,1,14643840.0,"['Crime', 'Drama', 'Music']","['HBO Films', 'Forensic Films', 'Atlas Entertainment', 'Universal Pictures']",a musical set in the prohibitionera american south where a speakeasy performer and club manager rooster must contend with gangsters who have their eyes on the club while his piano player and partner percival must choose between his love angel or his obligations to his father,0.0,0.0
2006,tt0454848,inside man,dubious,57789817,0,102443127.0,"['Crime', 'Drama', 'Thriller']","['40 Acres and a Mule Filmworks', 'Imagine Entertainment', 'Universal Pictures']",when an armed masked gang enter a manhattan bank lock the doors and take hostages the detective assigned to effect their release enters negotiations preoccupied with corruption charges he is facing,0.0,0.0
2006,tt0493430,jackass number two,notalk,12713760,0,84117369.0,"['Action', 'Comedy', 'Documentary']","['Paramount', 'Dickhouse Productions', 'MTV Films', 'Lynch Siderow Productions']",jackass number two is a compilation of various stunts pranks and skits and essentially has no plot chris pontius johnny knoxville steveo bam margera and the whole crew return to the screen to raise the stakes higher than ever before,0.0,0.0
2006,tt0452637,lady in the water,men,86684726,0,48873044.0,"['Drama', 'Fantasy', 'Mystery']","['Legendary Pictures', 'Blinding Edge Pictures', 'Warner Bros. Pictures']",apartment building superintendent cleveland heep rescues what he thinks is a young woman from the pool he maintains when he discovers that she is actually a character from a bedtime story who is trying to make the journey back to her home he works with his tenants to protect his new friend from the creatures that are determined to keep her in our world,0.0,0.0
2006,tt0408985,last holiday,ok,52010836,1,44382535.0,"['Adventure', 'Comedy', 'Drama']",['Paramount'],the discovery that she has a terminal illness prompts introverted department store saleswoman georgia byrd to reflect on what she realizes has been an overly cautious life with weeks to live she withdraws her life savings sells all her possessions and jets off to europe where she lives it up at a posh hotel upbeat and passionate georgia charms everybody she meets including renowned chef didier the only one missing from her new life is her longtime crush sean matthews,0.0,0.0
